
SIH26081 Project Cleanup Manifest
Execution Date: Friday 04 September 2026 04:13:21 PM IST
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/efficientnet/__pycache__ (49460 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/electra/__pycache__ (76106 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/emu3/__pycache__ (211722 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/encodec/__pycache__ (71397 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/encoder_decoder/__pycache__ (29383 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/eomt/__pycache__ (179830 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/eomt_dinov3/__pycache__ (110270 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/ernie/__pycache__ (120540 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/ernie4_5/__pycache__ (43314 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/ernie4_5_moe/__pycache__ (71320 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/ernie4_5_vl_moe/__pycache__ (259220 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/esm/openfold_utils/__pycache__ (174642 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/esm/__pycache__ (197823 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/esmc/__pycache__ (72107 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/esmfold2/__pycache__ (372855 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/eurobert/__pycache__ (62000 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/evolla/__pycache__ (151493 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/exaone4/__pycache__ (58384 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/exaone4_5/__pycache__ (99139 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/exaone_moe/__pycache__ (63613 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/falcon/__pycache__ (69246 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/falcon_h1/__pycache__ (111474 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/falcon_mamba/__pycache__ (68411 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/fast_vlm/__pycache__ (44046 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/fastspeech2_conformer/__pycache__ (117592 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/flaubert/__pycache__ (120248 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/flava/__pycache__ (176369 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/flex_olmo/__pycache__ (58714 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/florence2/__pycache__ (194040 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/fnet/__pycache__ (61322 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/focalnet/__pycache__ (54646 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/fsmt/__pycache__ (79787 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/funnel/__pycache__ (91497 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/fuyu/__pycache__ (98565 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gemma/__pycache__ (55980 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gemma2/__pycache__ (66726 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gemma3/__pycache__ (160479 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gemma3n/__pycache__ (338124 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gemma4/__pycache__ (393708 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gemma4_assistant/__pycache__ (19943 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gemma4_unified/__pycache__ (216631 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gemma4_unified_assistant/__pycache__ (20751 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/git/__pycache__ (67021 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm/__pycache__ (42240 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm4/__pycache__ (42676 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm46v/__pycache__ (102958 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm4_moe/__pycache__ (58513 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm4_moe_lite/__pycache__ (62789 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm4v/__pycache__ (217868 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm4v_moe/__pycache__ (139940 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm5_next/__pycache__ (330227 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm_image/__pycache__ (214671 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm_moe_dsa/__pycache__ (85305 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glm_ocr/__pycache__ (114686 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glmasr/__pycache__ (85670 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glmga/__pycache__ (59233 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/glpn/__pycache__ (54264 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/got_ocr2/__pycache__ (115630 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gpt2/__pycache__ (69260 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gpt_bigcode/__pycache__ (47793 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gpt_neo/__pycache__ (50890 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gpt_neox/__pycache__ (82069 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gpt_neox_japanese/__pycache__ (57840 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gpt_oss/__pycache__ (74634 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gpt_sw3/__pycache__ (12078 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/gptj/__pycache__ (48660 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granite/__pycache__ (47126 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granite4_vision/__pycache__ (129151 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granite_speech/__pycache__ (65029 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granite_speech5/__pycache__ (95482 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granite_speech_plus/__pycache__ (61111 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granite_swa/__pycache__ (59440 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granitemoe/__pycache__ (64699 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granitemoe_swa/__pycache__ (70313 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granitemoehybrid/__pycache__ (101306 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/granitemoeshared/__pycache__ (60486 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/grounding_dino/__pycache__ (253053 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/groupvit/__pycache__ (85765 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/helium/__pycache__ (42732 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/herbert/__pycache__ (5059 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/hgnet_v2/__pycache__ (65167 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/hiera/__pycache__ (85286 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/higgs_audio_v2/__pycache__ (122118 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/higgs_audio_v2_tokenizer/__pycache__ (61815 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/hrm_text/__pycache__ (71419 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/hubert/__pycache__ (91241 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/hunyuan_v1_dense/__pycache__ (49135 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/hunyuan_v1_moe/__pycache__ (62003 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/hunyuan_vl/__pycache__ (216279 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/hy_v3/__pycache__ (64168 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/hyperclovax/__pycache__ (50079 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/ibert/__pycache__ (99282 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/idefics/__pycache__ (138619 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/idefics2/__pycache__ (116374 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/idefics3/__pycache__ (123919 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/ijepa/__pycache__ (42832 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/imagegpt/__pycache__ (61821 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/informer/__pycache__ (153700 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/inkling/__pycache__ (216222 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/instructblip/__pycache__ (89867 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/instructblipvideo/__pycache__ (120134 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/internvl/__pycache__ (112471 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/jais2/__pycache__ (37979 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/jamba/__pycache__ (100662 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/janus/__pycache__ (186083 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/jetmoe/__pycache__ (80010 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/jina_embeddings_v3/__pycache__ (71430 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/kimi_k25/__pycache__ (140185 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/kosmos2/__pycache__ (132920 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/kosmos2_5/__pycache__ (127422 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/kyutai_speech_to_text/__pycache__ (105335 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/laguna/__pycache__ (85226 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/lasr/__pycache__ (110813 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/layoutlm/__pycache__ (56897 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/layoutlmv2/__pycache__ (145494 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/layoutlmv3/__pycache__ (131938 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/layoutxlm/__pycache__ (61179 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/led/__pycache__ (114703 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/levit/__pycache__ (47318 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/lfm2/__pycache__ (60564 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/lfm2_moe/__pycache__ (64004 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/lfm2_vl/__pycache__ (85688 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/lightglue/__pycache__ (149137 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/lighton_ocr/__pycache__ (54475 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/lilt/__pycache__ (54614 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/llama/__pycache__ (42318 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/llama4/__pycache__ (130769 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/llava/__pycache__ (44225 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/llava_next/__pycache__ (70954 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/llava_next_video/__pycache__ (93254 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/llava_onevision/__pycache__ (135504 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/longcat_flash/__pycache__ (76426 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/longformer/__pycache__ (113517 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/longt5/__pycache__ (99174 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/luke/__pycache__ (179351 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/lw_detr/__pycache__ (197170 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/lxmert/__pycache__ (75029 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/m2m_100/__pycache__ (77637 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mamba/__pycache__ (48802 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mamba2/__pycache__ (54368 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/marian/__pycache__ (86546 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/markuplm/__pycache__ (112108 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mask2former/__pycache__ (253459 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/maskformer/__pycache__ (349393 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mbart/__pycache__ (87379 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mbart50/__pycache__ (17692 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/megatron_bert/__pycache__ (74145 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mellum/__pycache__ (58886 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/metaclip_2/__pycache__ (103221 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mgp_str/__pycache__ (47960 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mimi/__pycache__ (101168 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mimo_v2_flash/__pycache__ (71420 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/minicpm3/__pycache__ (62950 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/minicpmv4_6/__pycache__ (173433 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/minimax/__pycache__ (94598 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/minimax_m2/__pycache__ (61000 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/minimax_m3_vl/__pycache__ (232921 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/ministral/__pycache__ (45054 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/ministral3/__pycache__ (43930 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mistral/__pycache__ (46356 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mistral3/__pycache__ (48295 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mistral4/__pycache__ (68383 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mixtral/__pycache__ (70811 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mlcd/__pycache__ (59921 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mllama/__pycache__ (168750 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mluke/__pycache__ (75333 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mm_grounding_dino/__pycache__ (173944 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mobilebert/__pycache__ (76214 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mobilenet_v1/__pycache__ (19588 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mobilenet_v2/__pycache__ (54970 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mobilevit/__pycache__ (78759 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mobilevitv2/__pycache__ (48922 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/modernbert/__pycache__ (115169 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/modernbert_decoder/__pycache__ (94350 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/modernvbert/__pycache__ (74926 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/moonshine/__pycache__ (104384 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/moonshine_streaming/__pycache__ (111178 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/moshi/__pycache__ (111641 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mpnet/__pycache__ (57530 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mpt/__pycache__ (46393 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mra/__pycache__ (72002 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mt5/__pycache__ (85660 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/muse_glimmer/__pycache__ (178573 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/muse_glimmer_assistant/__pycache__ (51041 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/musicflamingo/__pycache__ (70176 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/musicgen/__pycache__ (111995 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/musicgen_melody/__pycache__ (125510 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/mvp/__pycache__ (87348 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/myt5/__pycache__ (21393 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nanochat/__pycache__ (47343 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nemotron/__pycache__ (35865 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nemotron3_5_asr/__pycache__ (74841 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nemotron_asr_streaming/__pycache__ (189334 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nemotron_h/__pycache__ (110179 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nllb/__pycache__ (19625 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nllb_moe/__pycache__ (72152 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nomic_bert/__pycache__ (60175 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nougat/__pycache__ (63772 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/nystromformer/__pycache__ (55229 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/olmo/__pycache__ (46436 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/olmo2/__pycache__ (46125 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/olmo3/__pycache__ (55685 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/olmo_hybrid/__pycache__ (99700 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/olmoe/__pycache__ (64473 bytes) - Python cache directory
